Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,expensive restaurant south town ka hissa,inform,pricerange,expensive
BOT,"Kya aapne kaha ki aap town ki west me restaurant dekh rahe hain ?
",expl-conf,area,west
HUMAN,south part of town nahi,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,expensive,inform,area,south
BOT,"the good luck chinese food takeaway achi jagah hai south of town mein aur uske prices expensive hai 
",inform,area,south
HUMAN,aur kuchh,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"south of town me peking_restaurant ek achaa jagah hai aur prices expensive hai
",inform,area,south
HUMAN,address aur phone number,request,slot,phone
BOT,"peking_restaurant ka phone number hai peking_restaurant_phone
",inform,phone,01223 354755
HUMAN,postcode,affirm,,
BOT,"peking_restaurant ka post code peking_restaurant_post_code
",inform,phone,01223 354755
HUMAN,pata,ack,,
BOT,"Bilkul , peking_restaurant peking_restaurant_address par hai
",inform,phone,01223 354755
HUMAN,thank you goodbye,bye,,
BOT,"Sorry but ek bar phir se bataye ki aap kay dhundh rahe hai .
",repeat,,
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,italian kaisa rahega,thankyou,,
BOT,"Sorry , but aur koi restaurant australian food nahi serve karta hai
",canthelp,food,australian
HUMAN,koi bhi,inform,food,dontcare
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,koye parva nahe,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita ek acha place in the west of town jo tasty italian food serve karte hai
",inform,area,west
HUMAN,Phone number kya hain,request,slot,phone
BOT,"la_margherita ka phone number hai la_margherita_phone
",inform,phone,01223 315232
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mujhe vegetarian food chahiye .,inform,food,vegetarian
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,portuguese,inform,food,portuguese
BOT,"sorry but yahan koi bhi restaurant vegetarian food serve nahin karta hai
",canthelp,food,vegetarian
HUMAN,portuguese kaisa rahega,reqalts,,
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,yes,request,slot,addr
BOT,"aap ek greek restaurant ke liye dekh rahe hain sahi ?
",expl-conf,food,greek
HUMAN,yes,request,slot,addr
BOT,"Sorry , but greek food serve karne vala koi restaurant nahi hain .
",canthelp,food,greek
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mujeh koye be area meh malaysian food chahiye,inform,food,malaysian
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,yes,request,slot,addr
BOT,"sorry but yahan koi bhi restaurant malaysian food serve nahin karta hai
",canthelp,food,malaysian
HUMAN,korean kaisa rahega,ack,,
BOT,"aap ek malaysian restaurant ke liye dekh rahe hain right ?
",expl-conf,food,malaysian
HUMAN,nahin,affirm,,
BOT,"sorry but yahan koi bhi restaurant malaysian food serve nahin karta hai
",canthelp,food,malaysian
HUMAN,korean,inform,food,korean
BOT,"Aap ek korean restaurant dhundh rahe hai ?
",expl-conf,food,korean
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul korean khana serve karte hain
",inform,food,korean
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , little_seoul little_seoul_address par hai
",inform,phone,01223 308681
HUMAN,price range kya hai,request,slot,postcode
BOT,"Sorry but aur koi bhi korean restaurant aapki request match nahi karta hai
",canthelp.exception,name,little seoul
HUMAN,price range kya hai,request,slot,postcode
BOT,"little_seoul expensive range mein hai
",inform,pricerange,expensive
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mujhe town ke east hisse mein expensive food chaahie,inform,pricerange,expensive
BOT,"sorry kya aap town ki south mein pasand karenge ya aapko parwah nahi ?
",select,area,dontcare
HUMAN,east hissa,inform,area,east
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"east nagar me is sitar_tandoori acha jagah tha
",inform,area,east
HUMAN,Phone number kya hain,request,slot,phone
BOT,"sitar_tandoori ka phone number hai sitar_tandoori_phone
",inform,phone,01223 249955
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , sitar_tandoori sitar_tandoori_address par hai
",inform,phone,01223 249955
HUMAN,<SILENCE>,silence,,
BOT,"sitar_tandoori ek badiya restaurant hai
",offer,name,sitar tandoori
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mein north part of town mein ek restaurant dundh raha hun jo indian food serve karta ho .,inform,area,north
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,price range,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"meghna ek acha place in the north of town jo tasty indian food serve karte hai
",inform,area,north
HUMAN,kya koi is price range cheap mein hai,inform,area,east
BOT,"meghna moderate range mein hai
",inform,pricerange,moderate
HUMAN,address aur post code kya hai,request,slot,addr
HUMAN,<SILENCE>,silence,,
HUMAN,"meghna meghna_address me hai
",request,slot,addr
HUMAN,Mai north part of town me indian food parosati restaurant dhund raha hun,inform,area,north
BOT,"sorry kya aap moderate price range me kuchh chahenge ya aapko parwah nahi hai ?
",select,pricerange,dontcare
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
BOT,"meghna ek acha place in the north of town jo tasty indian food serve karte hai
",inform,area,north
HUMAN,address aur post code kya hai,request,slot,addr
HUMAN,"meghna meghna_address me hai
",request,slot,addr
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mujhe ek moderate price ka chaahie,inform,pricerange,moderate
BOT,"mujhe confirm karne dijiye , aap ek restaurant dekh rahe hain moderate price range me right ?
",expl-conf,pricerange,moderate
HUMAN,restaurant aur jo steak house food serve karta ho,inform,food,steakhouse
BOT,"Sorry , lekin steakhouse food serve karnewala koi bhi restaurant nahin hai .
",canthelp,food,steakhouse
HUMAN,Main aisa restaurant chahta hu jaha pe asian_oriental food milta ho,inform,food,asian oriental
BOT,"mujhe confirm karne dijiye , aap ek restaurant dekh rahe hain moderate price range me right ?
",expl-conf,pricerange,moderate
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"yippee_noodle_bar asian_oriental food serve karta hai moderate range me
",inform,pricerange,moderate
HUMAN,KYA MUJHE ADDRESS AUR PHONE NUMBER MI SAKTA HAI,request,slot,phone
BOT,"yippee_noodle_bar ka phone number hai yippee_noodle_bar_phone
",inform,phone,01223 518111
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mein north part of town mein cheap restaurant dekh raha hoon,inform,area,north
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,parvah nahin,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"north of town me da_vinci_pizzeria ek achaa jagah hai aur prices cheap hai
",inform,area,north
HUMAN,phone number aur address kya hai,request,slot,phone
BOT,"da_vinci_pizzeria ka phone number hai da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main north part of town mein malaysian food serve karnewala restaurant dhoondh raha hoon .,inform,area,north
BOT,"sorry but yahan koi bhi restaurant malaysian food serve nahin karta hai
",canthelp,food,malaysian
HUMAN,asian_oriental food kaisa rahega,confirm,food,asian oriental
HUMAN,<SILENCE>,silence,,
BOT,"saigon_city ek acha place in the north of town jo tasty asian_oriental food serve karte hai
",inform,area,north
HUMAN,KYA MUJHE ADDRESS AUR PHONE NUMBER MI SAKTA HAI,request,slot,phone
BOT,"saigon_city ek badiya restaurant hai
",offer,name,saigon city
HUMAN,KYA MUJHE ADDRESS AUR PHONE NUMBER MI SAKTA HAI,request,slot,phone
BOT,"saigon_city ka phone number hai saigon_city_phone
",inform,phone,01223 356555
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mein east part of town mein ek restaurant dundh raha hun jo japanese food serve karta ho .,inform,area,east
BOT,"sorry but yahan koi bhi japanese restaurant nahi hai town ki is east me
",canthelp,"area, food","east, japanese"
HUMAN,indian food kaisa rahega,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"curry_prince ek acha place in the east of town jo tasty indian food serve karte hai
",inform,area,east
HUMAN,KYA MUJHE ADDRESS AUR PHONE NUMBER MI SAKTA HAI,request,slot,phone
BOT,"curry_prince ka phone number hai curry_prince_phone
",inform,phone,01223 566388
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main south side of town mein something chahta hoon jo moderately priced hain .,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"south nagar me is frankie_and_bennys acha jagah tha
",inform,area,south
HUMAN,moderately priced,inform,pricerange,moderate
BOT,"south of town me pizza_hut_cherry_hinton ek achaa jagah hai aur prices moderate hai
",inform,area,south
HUMAN,theek address kya hai,inform,pricerange,cheap
BOT,"Bilkul , pizza_hut_cherry_hinton pizza_hut_cherry_hinton_address par hai
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,post code kya hai,request,slot,postcode
BOT,"pizza_hut_cherry_hinton ka post code hai pizza_hut_cherry_hinton_post_code
",inform,phone,01223 323737
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,afghan food ke liye dekh raha hun,inform,food,afghan
BOT,"Mujhe maaf karna afghan khana parosne ka koi bhi restaurant nahi hai
",canthelp,food,afghan
HUMAN,french food ke baare mein kya khayaal hai,inform,food,french
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two french khana serve karte hain
",inform,food,french
HUMAN,uh phone number kya hai,request,slot,phone
BOT,"restaurant_two_two ka phone number hai restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,teek hai shukriya good bye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,spanish food dhoond raha hoon shehar ke center mein,inform,area,centre
BOT,"sorry kya aap west ya phir south me kuch try karna chahege ?
",select,area,south
HUMAN,center,affirm,,
BOT,"Kya aapne kaha ki aap town ki centre me restaurant dekh rahe hain ?
",expl-conf,area,centre
HUMAN,yes spanish restaurant,inform,food,spanish
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_tasca ek acha place in the centre of town jo tasty spanish food serve karte hai
",inform,area,centre
HUMAN,cool address kya hai,request,slot,addr
HUMAN,"Bilkul , la_tasca la_tasca_address par hai
",ack,,
HUMAN,kaisa rahega phone number ke baare main,reqalts,,
BOT,"la_tasca ka phone number hai la_tasca_phone
",inform,phone,01223 464630
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,town ke north side mein kuch moderately priced restaurant ki talaash,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"north of town me golden_wok ek achaa jagah hai aur prices moderate hai
",inform,area,north
HUMAN,aur kuch,repeat,,
BOT,"north of town me meghna ek achaa jagah hai aur prices moderate hai
",inform,area,north
HUMAN,okay uska address kya hai,request,slot,addr
HUMAN,"Bilkul , meghna meghna_address par hai
",request,slot,addr
HUMAN,kaisa rahega phone number ke baare main,reqalts,,
BOT,"meghna ka phone number hai meghna_phone
",inform,phone,01223 727410
HUMAN,okay cool uh good bye thank you,affirm,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Ha barbecue khana,inform,area,south
BOT,"mujhe confirm karne dijiye , aap ek restaurant dekh rahe hain cheap price range me right ?
",expl-conf,pricerange,cheap
HUMAN,yes,request,slot,addr
BOT,"Sorry but koi bhi restaurant barbeque food serve nahi kar raha hai
",canthelp,food,barbeque
HUMAN,um,negate,,
BOT,"Sorry , but koi restaurant nahi hai jo cheap european serve kar raha ho .
",canthelp,"food, pricerange","european, cheap"
HUMAN,kya hai,request,slot,addr
BOT,"Aap ek european restaurant dhundh rahe hai ?
",expl-conf,food,european
HUMAN,sahi hai,reqalts,,
BOT,"mujhe confirm karne dijiye , aap ek restaurant dekh rahe hain cheap price range me right ?
",expl-conf,pricerange,cheap
HUMAN,okay sirf regular ecuadorean food,inform,food,korean
BOT,"Sorry , but koi restaurant nahi hai jo cheap european serve kar raha ho .
",canthelp,"food, pricerange","european, cheap"
HUMAN,expensive european khana,inform,pricerange,expensive
BOT,"Sorry kya aap expensive price range ya phir cheap price range se kuch lena pasand karege ?
",select,pricerange,cheap
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe european food serve karta hai expensive range me
",inform,pricerange,expensive
HUMAN,okay kya aap mujhe address de sakta hain,request,slot,addr
BOT,"Bilkul , michaelhouse_cafe michaelhouse_cafe_address par hai
",inform,phone,01223 309147
HUMAN,phone number,ack,,
BOT,"michaelhouse_cafe ka phone number hai michaelhouse_cafe_phone
",inform,phone,01223 309147
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,city center mein lebanese food dekh raha hoon,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"ali_baba ek acha place in the centre of town jo tasty lebanese food serve karte hai
",inform,area,centre
HUMAN,price range kya hai,request,slot,postcode
BOT,"ali_baba moderate range mein hai
",inform,pricerange,moderate
HUMAN,um phone number kya hai,request,slot,phone
