,0,1,2,3,4
11203,BOT,"golden_house is in the cheap price range
",inform,pricerange,cheap
11204,HUMAN,serving modern_european type of food,inform,food,european
11205,BOT,"the_lucky_star is in the cheap price range
",inform,pricerange,cheap
11206,HUMAN,can i have the address and post code,request,slot,addr
11207,BOT,"The post code of the_lucky_star is the_lucky_star_post_code
",inform,phone,01223 244277
11208,HUMAN,can i have the address,request,slot,addr
11209,BOT,"the_lucky_star is a great restaurant
",offer,name,the lucky star
11210,HUMAN,can i have the address of the venue,inform,name,venue
11211,BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
11212,HUMAN,thank you good bye,bye,,
11213,BOT," you are welcome
",bye,,
11214,HUMAN,<SILENCE>,silence,,
11215,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11216,HUMAN,im looking for a restaurant serving international food,inform,pricerange,cheap
11217,BOT,"What part of town do you have in mind ?
",request,slot,area
11218,HUMAN,any part of town,inform,area,dontcare
11219,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
11220,HUMAN,i dont care about the price,inform,pricerange,dontcare
11221,HUMAN,<SILENCE>,silence,,
11222,BOT,"bloomsbury_restaurant serves international food
",inform,food,international
11223,HUMAN,can i have the phone number and address,request,slot,phone
11224,BOT,"The phone number of bloomsbury_restaurant is bloomsbury_restaurant_phone
",inform,phone,0871 942 9180
11225,HUMAN,thank you good bye,bye,,
11226,BOT," you are welcome
",bye,,
11227,HUMAN,<SILENCE>,silence,,
11228,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11229,HUMAN,restaurant,affirm,,
11230,BOT,"What part of town do you have in mind ?
",request,slot,area
11231,HUMAN,north,inform,area,north
11232,BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
11233,HUMAN,no north,inform,area,north
11234,BOT,"What kind of food would you like ?
",request,slot,food
11235,HUMAN,<SILENCE>,silence,,
11236,BOT,"the good luck chinese food takeaway is a nice place in the south of town
",inform,area,south
11237,HUMAN,blow,inform,area,north
11238,BOT,"What kind of food would you like ?
",request,slot,food
11239,HUMAN,anything else,affirm,,
11240,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
11241,HUMAN,cheap,inform,pricerange,cheap
11242,BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
11243,HUMAN,north,inform,area,north
11244,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
11245,HUMAN,cheap,inform,pricerange,cheap
11246,BOT,"Sorry would you like something in the cheap price range or you dont care
",select,pricerange,cheap
11247,HUMAN,<SILENCE>,silence,,
11248,BOT,"Let me confirm , You are looking for a restaurant and you dont care about the price range right ?
",expl-conf,pricerange,dontcare
11249,HUMAN,wrong,ack,,
11250,HUMAN,<SILENCE>,silence,,
11251,BOT,"da_vinci_pizzeria is a nice place in the north of town
",inform,area,north
11252,HUMAN,anything else,affirm,,
11253,BOT,"saigon_city is a nice place in the north of town
",inform,area,north
11254,HUMAN,address,ack,,
11255,BOT,"royal_spice is a nice place in the north of town
",inform,area,north
11256,HUMAN,<SILENCE>,silence,,
11257,BOT,"royal_spice is a great restaurant
",offer,name,royal spice
11258,HUMAN,<SILENCE>,silence,,
11259,BOT,"the_hotpot is a nice place in the north of town
",inform,area,north
11260,HUMAN,address,ack,,
11261,BOT,"the_hotpot is a great restaurant
",offer,name,the hotpot
11262,HUMAN,address,ack,,
11263,BOT,"Sure , the_hotpot is on the_hotpot_address
",inform,addr,66 chesterton road chesterton
11264,HUMAN,phone number,ack,,
11265,BOT,"The phone number of the_hotpot is the_hotpot_phone
",inform,phone,01223 366552
11266,HUMAN,thank you goodbye,bye,,
11267,BOT," you are welcome
",bye,,
11268,HUMAN,<SILENCE>,silence,,
11269,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11270,HUMAN,<SILENCE>,silence,,
11271,BOT,"What part of town do you have in mind ?
",request,slot,area
11272,HUMAN,international,inform,food,international
11273,HUMAN,<SILENCE>,silence,,
11274,BOT,"bloomsbury_restaurant serves international food
",inform,food,international
11275,HUMAN,food,thankyou,,
11276,BOT,"the_missing_sock serves international food
",inform,food,international
11277,HUMAN,italian food,inform,food,italian
11278,BOT,"I'm sorry but there is no international restaurant in the north of town
",canthelp,"food, area","international, north"
11279,HUMAN,italian food,inform,food,italian
11280,BOT,"Did you say you are looking for a restaurant in the north of town ?
",expl-conf,area,north
11281,HUMAN,yes italian food,inform,food,italian
11282,HUMAN,<SILENCE>,silence,,
11283,BOT,"da_vinci_pizzeria is a nice place in the north of town serving tasty italian food
",inform,area,north
11284,HUMAN,address,ack,,
11285,BOT,"I am sorry but there is no other italian restaurant in the north of town
",canthelp.exception,name,da vinci pizzeria
11286,HUMAN,adress,ack,,
11287,BOT,"da_vinci_pizzeria is a nice place in the north of town serving tasty italian food
",inform,area,north
11288,HUMAN,adress,ack,,
11289,BOT,"I am sorry but there is no other italian restaurant in the north of town
",canthelp.exception,name,da vinci pizzeria
11290,HUMAN,address,ack,,
11291,BOT,"da_vinci_pizzeria is a great restaurant
",offer,name,da vinci pizzeria
11292,HUMAN,phone number,ack,,
11293,BOT,"The phone number of da_vinci_pizzeria is da_vinci_pizzeria_phone
",inform,phone,01223 351707
11294,HUMAN,thank you good bye,bye,,
11295,BOT," you are welcome
",bye,,
11296,HUMAN,<SILENCE>,silence,,
11297,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11298,HUMAN,south,inform,area,south
11299,BOT,"What part of town do you have in mind ?
",request,slot,area
11300,HUMAN,inaudible,thankyou,,
11301,BOT,"What kind of food would you like ?
",request,slot,food
11302,HUMAN,indian,inform,food,indian
11303,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
11304,HUMAN,no,affirm,,
11305,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
11306,HUMAN,indian,inform,food,indian
11307,HUMAN,<SILENCE>,silence,,
11308,BOT,"tandoori_palace is a nice place in the north of town
",inform,area,north
11309,HUMAN,south,inform,area,south
11310,BOT,"royal_spice is a nice place in the north of town
",inform,area,north
11311,HUMAN,indian food,inform,food,indian
11312,BOT,"royal_spice is a great restaurant
",offer,name,royal spice
11313,HUMAN,address,ack,,
11314,BOT,"Sure , royal_spice is on royal_spice_address
",inform,phone,01733 553355
11315,HUMAN,price range,repeat,,
11316,BOT,"royal_spice is a great restaurant
",offer,name,royal spice
11317,HUMAN,price range,repeat,,
11318,BOT,"royal_spice is in the cheap price range
",inform,pricerange,cheap
11319,HUMAN,thank you goodbye,bye,,
11320,BOT," you are welcome
",bye,,
11321,HUMAN,<SILENCE>,silence,,
11322,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11323,HUMAN,west,inform,area,west
11324,BOT,"What part of town do you have in mind ?
",request,slot,area
11325,HUMAN,west,inform,area,west
11326,BOT,"What kind of food would you like ?
",request,slot,food
11327,HUMAN,any,inform,food,dontcare
11328,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
11329,HUMAN,moderate,reqalts,,
11330,HUMAN,<SILENCE>,silence,,
11331,BOT,"prezzo is a nice place in the west of town and the prices are moderate
",inform,area,west
11332,HUMAN,address,ack,,
11333,BOT,"Sure , prezzo is on prezzo_address
",inform,addr,21 - 24 northampton road
11334,HUMAN,post code,affirm,,
11335,BOT,"prezzo is a great restaurant
",offer,name,prezzo
11336,HUMAN,post code,affirm,,
11337,BOT,"The post code of prezzo is prezzo_post_code
",inform,postcode,c.b 3
11338,HUMAN,thank you good bye,bye,,
11339,BOT," you are welcome
",bye,,
11340,HUMAN,<SILENCE>,silence,,
11341,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11342,HUMAN,i need to find a restaurant in the north part of town that serves jamaican food,inform,area,north
11343,BOT,"What kind of food would you like ?
",request,slot,food
11344,HUMAN,how about an indian restaurant in the north part of town,inform,area,north
11345,BOT,"I'm sorry but there is no restaurant serving jamaican food
",canthelp,food,jamaican
11346,HUMAN,how about indian food,reqalts,,
11347,BOT,"You are looking for a jamaican restaurant right ?
",expl-conf,food,jamaican
11348,HUMAN,indian,inform,food,indian
11349,HUMAN,<SILENCE>,silence,,
11350,BOT,"tandoori_palace is a nice place in the north of town serving tasty indian food
",inform,area,north
11351,HUMAN,i need the address phone number and price range,request,slot,phone
11352,BOT,"The phone number of tandoori_palace is tandoori_palace_phone
",inform,phone,01223 506055
11353,HUMAN,what is the price range,request,slot,postcode
11354,BOT,"tandoori_palace is in the expensive price range
",inform,pricerange,expensive
11355,HUMAN,thank you good bye,bye,,
11356,BOT," you are welcome
",bye,,
11357,HUMAN,<SILENCE>,silence,,
11358,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11359,HUMAN,im looking for a restaurant in the north part of town,inform,area,north
11360,BOT,"What kind of food would you like ?
",request,slot,food
11361,HUMAN,how about italian,thankyou,,
11362,BOT,"I'm sorry but there is no lebanese restaurant in the north of town
",canthelp,"food, area","lebanese, north"
11363,HUMAN,how about italian food,inform,food,italian
11364,BOT,"Did you say you are looking for a restaurant in the north of town ?
",expl-conf,area,north
11365,HUMAN,yes,request,slot,addr
11366,BOT,"You are looking for a italian restaurant right ?
",expl-conf,food,italian
11367,HUMAN,yes,request,slot,addr
11368,HUMAN,<SILENCE>,silence,,
11369,BOT,"da_vinci_pizzeria is a nice place in the north of town serving tasty italian food
",inform,area,north
11370,HUMAN,what is the address,request,slot,addr
11371,BOT,"Sure , da_vinci_pizzeria is on da_vinci_pizzeria_address
",inform,phone,01223 351707
11372,HUMAN,what is the phone number,request,slot,phone
11373,BOT,"The phone number of da_vinci_pizzeria is da_vinci_pizzeria_phone
",inform,phone,01223 351707
11374,HUMAN,thank you good bye,bye,,
11375,BOT,"da_vinci_pizzeria is a great restaurant
",offer,name,da vinci pizzeria
11376,HUMAN,thank you good bye,bye,,
11377,BOT," you are welcome
",bye,,
11378,HUMAN,<SILENCE>,silence,,
11379,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11380,HUMAN,im looking for a restaurant in the south part of town,inform,area,south
11381,BOT,"What kind of food would you like ?
",request,slot,food
11382,HUMAN,any,inform,food,dontcare
11383,HUMAN,<SILENCE>,silence,,
11384,BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
11385,HUMAN,what is the address,request,slot,addr
11386,BOT,"the_lucky_star is a great restaurant
",offer,name,the lucky star
11387,HUMAN,what is the address,request,slot,addr
11388,BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
11389,HUMAN,whats the phone number,request,slot,phone
11390,BOT,"The phone number of the_lucky_star is the_lucky_star_phone
",inform,phone,01223 244277
11391,HUMAN,what is the post code,request,slot,postcode
11392,BOT,"The post code of the_lucky_star is the_lucky_star_post_code
",inform,phone,01223 244277
11393,HUMAN,thank you good bye,bye,,
11394,BOT," you are welcome
",bye,,
11395,HUMAN,<SILENCE>,silence,,
11396,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
11397,HUMAN,doesnt matter,inform,this,dontcare
11398,BOT,"What part of town do you have in mind ?
",request,slot,area
11399,HUMAN,doesnt matter,inform,this,dontcare
11400,BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
11401,HUMAN,yes,request,slot,addr
11402,BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
11403,HUMAN,yes,request,slot,addr
11404,BOT,"the river bar steakhouse and grill is in the cheap price range
",inform,pricerange,cheap
11405,HUMAN,find me vietnamese food,inform,food,vietnamese
11406,HUMAN,<SILENCE>,silence,,
11407,BOT,"thanh_binh serves vietnamese food in the cheap price range
",inform,pricerange,cheap
11408,HUMAN,what is the address,request,slot,addr
11409,BOT,"thanh_binh is a great restaurant
",offer,name,thanh binh
11410,HUMAN,what is the address,request,slot,addr
11411,BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
11412,HUMAN,what is the phone number,request,slot,phone
11413,BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
11414,HUMAN,what area,inform,area,west
11415,BOT,"thanh_binh is a nice place in the west of town
",inform,area,west
11416,HUMAN,what kind of food does it serve,inform,area,north
11417,BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
11418,HUMAN,thank you good bye,bye,,
11419,BOT," you are welcome
",bye,,
