,0,1,2,3,4
13918,BOT,"There are restaurants in the north of town serving any kind of food . What price range would you like ?
",impl-conf,area,north
13919,HUMAN,moderately priced,inform,pricerange,moderate
13920,HUMAN,<SILENCE>,silence,,
13921,BOT,"the_nirala is a nice place in the north of town and the prices are moderate
",inform,area,north
13922,HUMAN,okay whats the address,inform,pricerange,cheap
13923,BOT,"Sure , the_nirala is on the_nirala_address
",inform,addr,7 milton road chesterton
13924,HUMAN,thank you good bye,bye,,
13925,BOT," you are welcome
",bye,,
13926,HUMAN,<SILENCE>,silence,,
13927,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
13928,HUMAN,looking for corsica food in an expensive restaurant,inform,food,corsica
13929,BOT,"I'm sorry but there is no restaurant serving corsica food
",canthelp,food,corsica
13930,HUMAN,how about thai food thats expensive,inform,pricerange,expensive
13931,BOT,"Could you please repeat that ?
",repeat,,
13932,HUMAN,looking for thai food,inform,food,thai
13933,BOT,"There are restaurants serving thai in the expensive price range . What area would you like ?
",impl-conf,pricerange,expensive
13934,HUMAN,i dont care,inform,this,dontcare
13935,HUMAN,<SILENCE>,silence,,
13936,BOT,"sala_thong serves thai food in the expensive price range
",inform,pricerange,expensive
13937,HUMAN,okay whats the address,inform,pricerange,cheap
13938,BOT,"Sure , sala_thong is on sala_thong_address
",inform,addr,35 newnham road newnham
13939,HUMAN,how about the phone number,reqalts,,
13940,BOT,"The phone number of sala_thong is sala_thong_phone
",inform,phone,01223 323178
13941,HUMAN,thank you goodbye,bye,,
13942,BOT," you are welcome
",bye,,
13943,HUMAN,<SILENCE>,silence,,
13944,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
13945,HUMAN,looking for expensive tuscan food,inform,pricerange,expensive
13946,BOT,"I'm sorry but there is no restaurant serving tuscan food
",canthelp,food,tuscan
13947,HUMAN,uh do you have any korean food,repeat,,
13948,BOT,"Could you please repeat that ?
",repeat,,
13949,HUMAN,korean food,inform,food,korean
13950,HUMAN,<SILENCE>,silence,,
13951,BOT,"little_seoul serves korean food in the expensive price range
",inform,pricerange,expensive
13952,HUMAN,what area is that in,request,slot,addr
13953,BOT,"little_seoul is a nice place in the centre of town
",inform,area,centre
13954,HUMAN,okay whats the address,inform,pricerange,cheap
13955,BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
13956,HUMAN,thank you good bye,bye,,
13957,BOT," you are welcome
",bye,,
13958,HUMAN,<SILENCE>,silence,,
13959,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
13960,HUMAN,looking for austrian food in the center of town,inform,area,centre
13961,BOT,"I'm sorry but there is no restaurant serving austrian food
",canthelp,food,austrian
13962,HUMAN,how about turkish food,inform,food,turkish
13963,BOT,"Could you please repeat that ?
",repeat,,
13964,HUMAN,turkish food,inform,food,turkish
13965,BOT,"Did you say you are looking for a restaurant in the centre of town ?
",expl-conf,area,centre
13966,HUMAN,yes,request,slot,addr
13967,BOT,"There are restaurants serving turkish in the centre of town . What price range would you like ?
",impl-conf,area,centre
13968,HUMAN,i dont care,inform,this,dontcare
13969,HUMAN,<SILENCE>,silence,,
13970,BOT,"efes_restaurant is a nice place in the centre of town serving tasty turkish food
",inform,area,centre
13971,HUMAN,whats the price range,request,slot,postcode
13972,BOT,"efes_restaurant is a great restaurant
",offer,name,efes restaurant
13973,HUMAN,what is the price range,request,slot,postcode
13974,BOT,"efes_restaurant is in the moderate price range
",inform,pricerange,moderate
13975,HUMAN,whats the address,request,slot,addr
13976,BOT,"Sure , efes_restaurant is on efes_restaurant_address
",offer,name,efes restaurant
13977,HUMAN,thank you goodbye,bye,,
13978,BOT," you are welcome
",bye,,
13979,HUMAN,<SILENCE>,silence,,
13980,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
13981,HUMAN,looking for cheap eritrean food,inform,pricerange,cheap
13982,BOT,"You are looking for a eritrean restaurant right ?
",expl-conf,food,eritrean
13983,HUMAN,how about italian food,inform,food,italian
13984,BOT,"I'm sorry but there is no restaurant serving eritrean food
",canthelp,food,eritrean
13985,HUMAN,italian food,inform,food,italian
13986,BOT,"Could you please repeat that ?
",repeat,,
13987,HUMAN,italian food,inform,food,italian
13988,BOT,"There are restaurants serving italian in the cheap price range . What area would you like ?
",impl-conf,pricerange,cheap
13989,HUMAN,i dont care,inform,this,dontcare
13990,HUMAN,<SILENCE>,silence,,
13991,BOT,"zizzi_cambridge serves italian food in the cheap price range
",inform,pricerange,cheap
13992,HUMAN,whats the address,request,slot,addr
13993,BOT,"Sure , zizzi_cambridge is on zizzi_cambridge_address
",inform,phone,01223 365599
13994,HUMAN,what is the phone number,request,slot,phone
13995,BOT,"The phone number of zizzi_cambridge is zizzi_cambridge_phone
",inform,phone,01223 365599
13996,HUMAN,okay thank you good bye,bye,,
13997,BOT," you are welcome
",bye,,
13998,HUMAN,<SILENCE>,silence,,
13999,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
14000,HUMAN,looking for expensive kosher food,inform,pricerange,expensive
14001,BOT,"I'm sorry but there is no restaurant serving kosher food
",canthelp,food,kosher
14002,HUMAN,how about korean food,confirm,food,korean
14003,BOT,"You are looking for a kosher restaurant right ?
",expl-conf,food,kosher
14004,HUMAN,how about korean now,ack,,
14005,HUMAN,<SILENCE>,silence,,
14006,BOT,"little_seoul serves korean food
",inform,food,korean
14007,HUMAN,is it what what price range,request,slot,signature
14008,BOT,"little_seoul is in the expensive price range
",inform,pricerange,expensive
14009,HUMAN,what area is it in,inform,area,north
14010,BOT,"little_seoul is a nice place in the centre of town
",inform,area,centre
14011,HUMAN,whats the address,request,slot,addr
14012,BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
14013,HUMAN,thank you good bye,bye,,
14014,BOT," you are welcome
",bye,,
14015,HUMAN,<SILENCE>,silence,,
14016,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
14017,HUMAN,looking for portuguese food in the south part of town,inform,area,south
14018,BOT,"There are restaurants in the south of town . What type of food do you want ?
",impl-conf,area,south
14019,HUMAN,portuguese,inform,food,portuguese
14020,HUMAN,<SILENCE>,silence,,
14021,BOT,"nandos is a nice place in the south of town serving tasty portuguese food
",inform,area,south
14022,HUMAN,whats the address,request,slot,addr
14023,HUMAN,"Sure , nandos is on nandos_address
",request,slot,phone
14024,HUMAN,thank you good bye,bye,,
14025,BOT," you are welcome
",bye,,
14026,HUMAN,<SILENCE>,silence,,
14027,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
14028,HUMAN,i am searching for a restaurant in the center that serves,inform,area,centre
14029,BOT,"There are restaurants in the centre of town . What type of food do you want ?
",impl-conf,area,centre
14030,HUMAN,barbecue food,inform,area,south
14031,BOT,"I'm sorry but there is no restaurant serving barbeque food
",canthelp,food,barbeque
14032,HUMAN,is there a restaurant that serves modern_european,affirm,,
14033,BOT,"Could you please repeat that ?
",repeat,,
14034,HUMAN,is there a restaurant that serves modern_european,affirm,,
14035,BOT,"I'm sorry but there is no restaurant serving barbeque food
",canthelp,food,barbeque
14036,HUMAN,i dont care,inform,this,dontcare
14037,BOT,"Could you please repeat that ?
",repeat,,
14038,HUMAN,is there a modern_european,inform,pricerange,moderate
14039,BOT,"You are looking for a barbeque restaurant right ?
",expl-conf,food,barbeque
14040,HUMAN,restaurant,affirm,,
14041,BOT,"I'm sorry but there is no restaurant serving barbeque food
",canthelp,food,barbeque
14042,HUMAN,i dont care,inform,this,dontcare
14043,BOT,"Could you please repeat that ?
",repeat,,
14044,HUMAN,i dont care,inform,this,dontcare
14045,BOT,"I'm sorry but there is no restaurant serving barbeque food
",canthelp,food,barbeque
14046,HUMAN,i dont care,inform,this,dontcare
14047,BOT,"Could you please repeat that ?
",repeat,,
14048,HUMAN,dont care,inform,this,dontcare
14049,BOT,"You are looking for a barbeque restaurant right ?
",expl-conf,food,barbeque
14050,HUMAN,wrong,ack,,
14051,BOT,"I'm sorry but there is no restaurant serving barbeque food
",canthelp,food,barbeque
14052,HUMAN,is there a restaurant serving modern_european food,confirm,food,modern european
14053,BOT,"Could you please repeat that ?
",repeat,,
14054,HUMAN,is there a restaurant serving modern_european food,confirm,food,modern european
14055,BOT,"There are restaurants serving modern_european food . What price range do you want ?
",impl-conf,food,modern european
14056,HUMAN,cheap,inform,pricerange,cheap
14057,BOT,"the river bar steakhouse and grill serves modern_european food in the cheap price range
",inform,pricerange,cheap
14058,HUMAN,what is its address,inform,area,west
14059,BOT,"Sure , the river bar steakhouse and grill is on the_river_bar_steakhouse_and_grill_address
",inform,phone,01223 307030
14060,HUMAN,is it in the center,inform,area,east
14061,BOT,"the river bar steakhouse and grill is a nice place in the centre of town
",inform,area,centre
14062,HUMAN,thank you good bye,bye,,
14063,BOT," you are welcome
",bye,,
14064,HUMAN,<SILENCE>,silence,,
14065,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
14066,HUMAN,im searching for a restaurant in the south part of town that serves,inform,area,north
14067,BOT,"There are restaurants in the south of town . What type of food do you want ?
",impl-conf,area,south
14068,HUMAN,british food,inform,food,british
14069,BOT,"I'm sorry but there is no british restaurant in the south of town
",canthelp,"area, food","south, british"
14070,HUMAN,is there a chinese,inform,area,north
14071,BOT,"Could you please repeat that ?
",repeat,,
14072,HUMAN,restaurant,affirm,,
14073,BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
14074,HUMAN,correct,reqalts,,
14075,BOT,"There are restaurants serving chinese in the south of town . What price range would you like ?
",impl-conf,area,south
14076,HUMAN,moderate,reqalts,,
14077,BOT,"I'm sorry but there is no chinese restaurant in the south of town and the moderate price range
",canthelp,"pricerange, food, area","moderate, chinese, south"
14078,HUMAN,is there one in the cheap price range,request,slot,pricerange
14079,BOT,"Could you please repeat that ?
",repeat,,
14080,BOT,is there a chinese restaurant in the cheap price range,canthelp,"pricerange, food","cheap, lebanese"
14081,HUMAN,<SILENCE>,silence,,
14082,BOT,"the_lucky_star is a great restaurant serving cheap chinese food in the south of town .
",inform,area,south
14083,HUMAN,what is its address,inform,area,west
14084,BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
14085,HUMAN,thank you good bye,bye,,
14086,BOT," you are welcome
",bye,,
14087,HUMAN,<SILENCE>,silence,,
14088,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
14089,HUMAN,looking for a cheap restaurant,inform,pricerange,cheap
14090,BOT,"There are restaurants in the cheap price range . What type of food do you want ?
",impl-conf,pricerange,cheap
14091,HUMAN,swedish food,inform,food,swedish
14092,BOT,"I'm sorry but there is no restaurant serving swedish food
",canthelp,food,swedish
14093,HUMAN,how about mediterranean food,confirm,food,mediterranean
14094,BOT,"You are looking for a swedish restaurant right ?
",expl-conf,food,swedish
14095,HUMAN,incorrect,reqalts,,
14096,BOT,"I'm sorry but there is no restaurant serving swedish food
",canthelp,food,swedish
14097,HUMAN,im searching for mediterranean food,inform,food,mediterranean
14098,BOT,"Could you please repeat that ?
",repeat,,
14099,HUMAN,im looking for mediterranean food,inform,food,mediterranean
14100,HUMAN,<SILENCE>,silence,,
14101,BOT,"the_gardenia serves mediterranean food in the cheap price range
",inform,pricerange,cheap
14102,HUMAN,what is its phone number,request,slot,phone
14103,BOT,"The phone number of the_gardenia is the_gardenia_phone
",inform,phone,01223 356354
14104,HUMAN,what is its post code,request,slot,signature
14105,BOT,"The post code of the_gardenia is the_gardenia_post_code
",inform,phone,01223 356354
14106,HUMAN,thank you good bye,bye,,
14107,BOT," you are welcome
",bye,,
14108,HUMAN,<SILENCE>,silence,,
14109,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
14110,HUMAN,im looking for a cheap restaurant,inform,area,east
14111,BOT,"There are restaurants in the cheap price range . What type of food do you want ?
",impl-conf,pricerange,cheap
14112,HUMAN,any,inform,food,dontcare
14113,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
14114,HUMAN,right,reqalts,,
14115,BOT,"What part of town do you have in mind ?
",request,slot,area
