Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enaku moderately priced restaurant antha west la venum,inform,area,east
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"prezzo west of town la irukkura nalla idam. Prices are moderate
",inform,area,west
HUMAN,vere edhaachu iruka,repeat,,
BOT,"saint_johns_chop_house west of town la irukkura nalla idam. Prices are moderate
",inform,area,west
HUMAN,phone number,ack,,
BOT,"saint_johns_chop_house pramadhamana restaurant
",offer,name,saint johns chop house
HUMAN,phone number enna,request,slot,phone
BOT,"saint_johns_chop_house oda phone number saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan intha west part of town la oru moderately priced restaurant theditiruken,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house west of town la irukkura nalla idam. Prices are moderate
",inform,area,west
HUMAN,phone number enna,request,slot,phone
BOT,"saint_johns_chop_house oda phone number saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,Address enna,request,slot,addr
BOT,"Sure. saint_johns_chop_house saint_johns_chop_house_address la irukku.
",inform,phone,01223 353110
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,japanese food serve pannum something parthukkondirukkiren.,inform,food,vegetarian
HUMAN,<SILENCE>,silence,,
BOT,"wagamama serves japanese food
",inform,food,japanese
HUMAN,antha restaurant in phone number enna,request,slot,phone
BOT,"wagamama oda phone number wagamama_phone
",inform,phone,01223 462354
HUMAN,Post code enna,request,slot,postcode
BOT,"wagamama oda post code wagamama_post_code
",inform,phone,01223 462354
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Nan moroccan food serve. Panra matri west part of the town la restaurant thedren,inform,food,moroccan
BOT,"Sorry. entha restaurant um moroccan food serve panla.
",canthelp,food,moroccan
HUMAN,vera ethavathu onnu iruka cuisine food serve panra mari,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"cocum west of town la irukkura tasty indian food serve panra nalla idam
",inform,area,west
HUMAN,avangaloda address um phone number um kidaikuma,request,slot,addr
BOT,"cocum oda phone number cocum_phone
",inform,phone,01223 366668
HUMAN,"Thank you , good bye.",bye,,
BOT,"cocum pramadhamana restaurant
",offer,name,cocum
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan intha east part of town la oru expensive restaurant theditiruken,inform,area,east
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethavthu type,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden east of town la irukkura nalla idam. Prices are expensive
",inform,area,east
HUMAN,address and phone number en kita solla mudiyuma please ?,request,slot,phone
BOT,"Sure. yu_garden yu_garden_address la irukku.
",inform,addr,529 newmarket road fen ditton
HUMAN,"Thank you , good bye.",bye,,
BOT,"Sorry. Confuse ayitten. Please enna venum nu thirippi sollunga ?
",repeat,,
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,part of town la ulla west,inform,area,west
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethavthu kind of food ana cheap restaurant,inform,pricerange,cheap
BOT,"Confirm pannikaren. Neenga cheap price range la restaurant thedreenga ?
",expl-conf,pricerange,cheap
HUMAN,amam,request,slot,addr
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any kind,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita west of town la irukkura nalla idam. Prices are cheap
",inform,area,west
HUMAN,avangloda address and phone number enaku kadaikuma,request,slot,phone
BOT,"la_margherita oda phone number la_margherita_phone
",inform,phone,01223 315232
HUMAN,"Thank you , good bye.",bye,,
BOT,"Sorry. Confuse ayitten. Please enna venum nu thirippi sollunga ?
",repeat,,
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,the south part of town la traditional food kidaikum restaurant venum,inform,area,south
BOT,"Neenga south la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,south
HUMAN,amam,request,slot,addr
BOT,"Sorry. entha restaurant um traditional food serve panla.
",canthelp,food,traditional
HUMAN,adhu south of town la italian food serve panra restaurant,confirm,area,south
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,ethavthu price range,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys south of town la irukkura tasty italian food serve panra nalla idam
",inform,area,south
HUMAN,avangaloda phone number um post code um kidakuma,request,slot,phone
BOT,"frankie_and_bennys oda phone number frankie_and_bennys_phone
",inform,phone,01223 412430
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,mediteranean food serve panna koodiya expensive restaurant ondru vendum.,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"la_mimosa serves mediterranean food expensive price range la
",inform,pricerange,expensive
HUMAN,phone number matrum postcode Kitaikkuma,request,slot,phone
BOT,"la_mimosa oda phone number la_mimosa_phone
",inform,phone,01223 362525
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan intha east part of town la oru moderately priced restaurant theditiruken,inform,pricerange,moderate
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton east of town la irukkura nalla idam. Prices are moderate
",inform,area,east
HUMAN,address and phone number en kita solla mudiyuma please ?,request,slot,phone
BOT,"pizza_hut_fen_ditton oda phone number pizza_hut_fen_ditton_phone
",inform,phone,01223 323737
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Nan oru expensive price range la irukura korean pakkaren,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul serves korean food expensive price range la
",inform,pricerange,expensive
HUMAN,"Enuku address , phone number mattrum area kitaikkuma ",request,slot,addr
BOT,"little_seoul oda phone number little_seoul_phone
",inform,phone,01223 308681
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,north part of town gastropub food kudukkura,inform,food,gastropub
BOT,"Sorry. north la entha gastropub restaurant um illai 
",canthelp,"area, food","north, gastropub"
HUMAN,north of town la chinese restaurant eppadi,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two north of town la irukkura nalla idam
",inform,area,north
HUMAN,north part of town le just chinese food.,inform,food,chinese
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"hakka north of town la irukkura tasty chinese food serve panra nalla idam
",inform,area,north
HUMAN,their phone number yanna,request,slot,phone
BOT,"hakka oda phone number hakka_phone
",inform,phone,01223 568988
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,korean saapadu epdi,confirm,food,korean
BOT,"Sorry. entha restaurant um tuscan food serve panla.
",canthelp,food,tuscan
HUMAN,korean saapadu epdi,confirm,food,korean
BOT,"Ungaluku tuscan restaurant thaane venum ?
",expl-conf,food,tuscan
HUMAN,illa,affirm,,
BOT,"Sorry. entha restaurant um tuscan food serve panla.
",canthelp,food,tuscan
HUMAN,korean food,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul serves korean food
",inform,food,korean
HUMAN,little_seouls oda phone number enna,request,slot,phone
BOT,"little_seoul oda phone number little_seoul_phone
",inform,phone,01223 308681
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,moderately priced,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,moderately priced ah iruka food intha location la intha town la vennum,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok north of town la irukkura nalla idam. Prices are moderate
",inform,area,north
HUMAN,vere edhaachu iruka,repeat,,
BOT,"the_nirala north of town la irukkura nalla idam. Prices are moderate
",inform,area,north
HUMAN,their phone number yanna,request,slot,phone
BOT,"the_nirala oda phone number the_nirala_phone
",inform,phone,01223 360966
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,kavalai illa,inform,this,dontcare
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh west of town la irukkura nalla idam. Prices are cheap
",inform,area,west
HUMAN,okay,affirm,,
BOT,"la_margherita west of town la irukkura nalla idam. Prices are cheap
",inform,area,west
HUMAN,Address appuram phone number enna,request,slot,phone
BOT,"la_margherita oda phone number la_margherita_phone
",inform,phone,01223 315232
HUMAN,seri nandri good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,restaurants,affirm,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,<SILENCE>,silence,,
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,vietnamese epdi,inform,food,vietnamese
BOT,"Sorry. entha restaurant um singaporean food serve panla.
",canthelp,food,singaporean
HUMAN,"sari , ennaku vietnamese vennum",inform,food,vietnamese
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"Ungaluku singaporean restaurant thaane venum ?
",expl-conf,food,singaporean
HUMAN,vietnamese,inform,food,vietnamese
BOT,"Sorry. entha restaurant um singaporean food serve panla.
",canthelp,food,singaporean
HUMAN,vietnamese food,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,price range,repeat,,
BOT,"Sorry. Ungal request ku etha maathiri vera entha vietnamese restaurant um illai
",canthelp.exception,name,thanh binh
HUMAN,price range,repeat,,
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,price range enna,ack,,
BOT,"thanh_binh cheap price range la irukku
",inform,pricerange,cheap
HUMAN,phone number,ack,,
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh pramadhamana restaurant
",offer,name,thanh binh
HUMAN,phone number soluga,request,slot,addr
BOT,"thanh_binh oda phone number thanh_binh_phone
",inform,phone,01223 362456
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,south,inform,area,south
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,portuguese,inform,food,portuguese
BOT,"Sorry. entha restaurant um afghan food serve panla.
",canthelp,food,afghan
HUMAN,portuguese epdi,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"peking_restaurant south of town la irukkura nalla idam
",inform,area,south
HUMAN,portuguese food,confirm,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys south of town la irukkura nalla idam
",inform,area,south
HUMAN,portuguese food,confirm,food,portuguese
BOT,"Ungaluku afghan restaurant thaane venum ?
",expl-conf,food,afghan
HUMAN,portuguese epdi,reqalts,,
BOT,"Neenga south la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,south
HUMAN,amam,request,slot,addr
BOT,"Sorry. entha restaurant um afghan food serve panla.
",canthelp,food,afghan
HUMAN,portuguese epdi,reqalts,,
BOT,"peking_restaurant south of town la irukkura nalla idam
",inform,area,south
HUMAN,enna mathriyana food,request,slot,food
BOT,"peking_restaurant serves chinese food
",inform,food,chinese
HUMAN,portuguese saapadu epdi,inform,food,portuguese
BOT,"nandos south of town la irukkura tasty portuguese food serve panra nalla idam
",inform,area,south
HUMAN,address enna,request,slot,addr
HUMAN,"Sure. nandos nandos_address la irukku.
",request,slot,phone
HUMAN,phone number,ack,,
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,indian saapadu epdi,reqalts,,
BOT,"Sorry. entha restaurant um basque food serve panla.
",canthelp,food,basque
HUMAN,indian saapadu epdi,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"curry_prince east of town la irukkura tasty indian food serve panra nalla idam
",inform,area,east
