Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta expensive restaurant khujchi town er east ey,inform,area,east
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"royal_standard ekta nice jayega town er east ey jekhane prices expensive
",inform,area,east
HUMAN,ar onno kichu ache,repeat,,
BOT,"grafton_hotel_restaurant ekta nice jayega town er east ey jekhane prices expensive
",inform,area,east
HUMAN,phone number ta ki,request,slot,phone
BOT,"grafton_hotel_restaurant er phone number holo grafton_hotel_restaurant_phone
",inform,phone,01223 241387
HUMAN,tumi ki arekbar repeat korbe ota,negate,,
BOT,"grafton_hotel_restaurant ekta khub bhalo restaurant
",offer,name,grafton hotel restaurant
HUMAN,phone number ta ki,request,slot,phone
BOT,"grafton_hotel_restaurant er phone number holo grafton_hotel_restaurant_phone
",inform,phone,01223 241387
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi jeta halal khabar serve kore,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"bloomsbury_restaurant moderate price range ey pore
",inform,pricerange,moderate
HUMAN,eta ki halal khabar serve kore,inform,food,halal
BOT,"bloomsbury_restaurant international khabar serve kore
",inform,food,international
HUMAN,hmm european kemon hobe,hello,,
BOT,"Sorry , but erom kono restaurant nei jeta halal khabar serve kore
",canthelp,food,halal
HUMAN,european khabar,inform,food,european
BOT,"hotel_du_vin_and_bistro moderate price range ey european khabar serve kore
",inform,pricerange,moderate
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , hotel_du_vin_and_bistro er address holo hotel_du_vin_and_bistro_address
",inform,phone,01223 227330
HUMAN,post code ta ki,request,slot,postcode
BOT,"hotel_du_vin_and_bistro er post code holo hotel_du_vin_and_bistro_post_code
",inform,phone,01223 227330
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,hello,thankyou,,
BOT,"Sorry , but erom kono restaurant nei jeta halal khabar serve kore
",canthelp,food,halal
HUMAN,Ami swedish khabar khujchi,inform,food,swedish
BOT,"Sorry , but erom kono restaurant nei jeta swedish khabar serve kore
",canthelp,food,swedish
HUMAN,uh ki bolo portuguese khabar,reqalts,,
BOT,"apni ekta portuguese restaurant er khoj korchen right ?
",expl-conf,food,portuguese
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"nandos portuguese khabar serve kore
",inform,food,portuguese
HUMAN,phone number ta ki,request,slot,phone
BOT,"nandos er phone number holo nandos_phone
",inform,phone,01223 327908
HUMAN,address ta ki,request,slot,addr
HUMAN,"Sure , nandos er address holo nandos_address
",request,slot,phone
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi town er south part e,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,address ta ki,request,slot,addr
BOT,"pizza_hut_cherry_hinton ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton er address holo pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,khabar er type,request,slot,area
BOT,"pizza_hut_cherry_hinton italian khabar serve kore
",inform,food,italian
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,jekono,inform,food,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,british,inform,food,british
HUMAN,<SILENCE>,silence,,
BOT,"the_copper_kettle moderate price range ey british khabar serve kore
",inform,pricerange,moderate
HUMAN,ar onno kichu ache,repeat,,
BOT,"the_oak_bistro moderate price range ey british khabar serve kore
",inform,pricerange,moderate
HUMAN,phone number,ack,,
BOT,"the_oak_bistro ekta khub bhalo restaurant
",offer,name,the oak bistro
HUMAN,phone number,ack,,
BOT,"the_oak_bistro er phone number holo the_oak_bistro_phone
",inform,phone,01223 323361
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ha ami ekhon town er east part ey achi ar ami jekono ekta restaurant khujchi jeta indonesian khabar serve kore,inform,area,east
BOT,"apni ekta indonesian restaurant er khoj korchen right ?
",expl-conf,food,indonesian
HUMAN,"ok Jodi indonesian khabar serve korar restaurant na thake , tahole chinese khabar serve kora restaurant khujle kemon hoy",negate,,
BOT,"Sorry , but erom kono restaurant nei jeta indonesian khabar serve kore
",canthelp,food,indonesian
HUMAN,ok emon kono restaurant ache jeta chinese khabar serve kore town er east part ey,inform,food,japanese
BOT,"apni ekta indonesian restaurant er khoj korchen right ?
",expl-conf,food,indonesian
HUMAN,a chi accha ekta chinese restaurant khoja jak,thankyou,,
BOT,"Sorry , but erom kono restaurant nei jeta indonesian khabar serve kore
",canthelp,food,indonesian
HUMAN,chinese restaurant please,hello,,
BOT,"Apni ki bollen je apni town er east ey ekta restaurant khujchen ?
",expl-conf,area,east
HUMAN,ha,request,slot,addr
BOT,"apni ekta indonesian restaurant er khoj korchen right ?
",expl-conf,food,indonesian
HUMAN,hello,thankyou,,
BOT,"Sorry , but erom kono restaurant nei jeta indonesian khabar serve kore
",canthelp,food,indonesian
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,cough,negate,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,<SILENCE>,silence,,
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,hello chinese type er food,confirm,food,chinese
BOT,"Sorry , but erom kono restaurant nei jeta creative khabar serve kore
",canthelp,food,creative
HUMAN,chinese,inform,food,chinese
HUMAN,<SILENCE>,silence,,
BOT,"meghna ekta nice jayega town er north ey
",inform,area,north
HUMAN,oh phone number ta ki,request,slot,phone
BOT,"meghna er phone number holo meghna_phone
",inform,phone,01223 727410
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi,inform,pricerange,moderate
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,town er south part,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,matter kore na,inform,this,dontcare
BOT,"apni ekta restaurant khujchen jekhane jekono type er khabar serve hoye right ?
",expl-conf,food,dontcare
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,ar onno kichu ache,repeat,,
BOT,"pizza_hut_cherry_hinton ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,address ar phone number ta ki,request,slot,phone
BOT,"pizza_hut_cherry_hinton er phone number holo pizza_hut_cherry_hinton_phone
",inform,phone,01223 323737
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta restaurant dorkar town er center ey jekhane international khabar o included,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"bloomsbury_restaurant ekta nice jayega town er centre ey jekhane tasty international khabar serve hoye
",inform,area,centre
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , bloomsbury_restaurant er address holo bloomsbury_restaurant_address
",inform,phone,0871 942 9180
HUMAN,phone number,ack,,
BOT,"bloomsbury_restaurant er phone number holo bloomsbury_restaurant_phone
",inform,phone,0871 942 9180
HUMAN,price range,repeat,,
BOT,"bloomsbury_restaurant moderate price range ey pore
",inform,pricerange,moderate
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta cheap restaurant dorkar town er east part ey,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock ekta nice jayega town er east ey jekhane prices cheap
",inform,area,east
HUMAN,address ta,inform,area,east
BOT,"Sure , the_missing_sock er address holo the_missing_sock_address
",inform,phone,01223 812660
HUMAN,phone number,ack,,
BOT,"the_missing_sock er phone number holo the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta restaurant dorkar town er center ey jekhane spanish serve kora hoye,inform,area,west
BOT,"apni ekta canapes restaurant er khoj korchen right ?
",expl-conf,food,canapes
HUMAN,spanish nei,inform,food,spanish
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,center,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"la_tasca spanish khabar serve kore
",inform,food,spanish
HUMAN,ar onno kichu ache,repeat,,
BOT,"la_raza spanish khabar serve kore
",inform,food,spanish
HUMAN,eta town er kon part ey,ack,,
BOT,"Sorry , but onno kono spanish restaurant nei jeta apnar request er sathe match hochhe .
",canthelp.exception,name,la raza
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , la_raza er address holo la_raza_address
",inform,addr,4 - 6 rose crescent
HUMAN,ar phone number ta ki,request,slot,area
BOT,"la_raza er phone number holo la_raza_phone
",inform,phone,01223 464550
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta cheap restaurant dorkar town er south part ey,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ekta nice jayega town er south ey jekhane prices cheap
",inform,area,south
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , the_lucky_star er address holo the_lucky_star_address
",inform,phone,01223 244277
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta moderately priced restaurant dorkar jekhane world khabar serve kora hoye,inform,pricerange,moderate
BOT,"Sorry , but erom kono restaurant nei jeta world khabar serve kore
",canthelp,food,world
HUMAN,ki bolo chinese khabar kemon hobe,reqalts,,
BOT,"Sorry , apnar ki east ey na centre ey chai ?
",select,area,centre
HUMAN,ki bolo chinese khabar kemon hobe,reqalts,,
BOT,"Sorry , but erom kono restaurant nei jeta world khabar serve kore
",canthelp,food,world
HUMAN,chinese khabar kemon hobe,inform,food,chinese
BOT,"apni ekta world restaurant er khoj korchen right ?
",expl-conf,food,world
HUMAN,Na,affirm,,
BOT,"Ekbar confirm kore ni , apni moderate price range ey ekta restaurant khujchen right ?
",expl-conf,pricerange,moderate
HUMAN,ha,request,slot,addr
BOT,"Sorry , but erom kono restaurant nei jeta world khabar serve kore
",canthelp,food,world
HUMAN,chinese khabar kemon hobe,inform,food,chinese
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok moderate price range ey pore
",inform,pricerange,moderate
HUMAN,phone number ta,request,slot,phone
BOT,"golden_wok er phone number holo golden_wok_phone
",inform,phone,01223 350688
HUMAN,<SILENCE>,silence,,
BOT,"lan_hong_house moderate price range ey pore
",inform,pricerange,moderate
HUMAN,thank you goodbye,bye,,
BOT,"lan_hong_house ekta khub bhalo restaurant
",offer,name,lan hong house
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta moderately priced restaurant dorkar town er north ey,inform,area,north
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_nirala ekta nice jayega town er north ey jekhane prices moderate
",inform,area,north
HUMAN,phone number,ack,,
BOT,"the_nirala ekta khub bhalo restaurant
",offer,name,the nirala
HUMAN,phone number,ack,,
BOT,"the_nirala er phone number holo the_nirala_phone
",inform,phone,01223 360966
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta moderately priced restaurant dorkar town er west part ey,inform,area,east
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"prezzo ekta nice jayega town er west ey jekhane prices moderate
",inform,area,west
HUMAN,ar onno kichu ache,repeat,,
BOT,"saint_johns_chop_house ekta nice jayega town er west ey jekhane prices moderate
",inform,area,west
HUMAN,phone number,ack,,
BOT,"saint_johns_chop_house ekta khub bhalo restaurant
",offer,name,saint johns chop house
HUMAN,phone number ta ki,request,slot,phone
BOT,"saint_johns_chop_house er phone number holo saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi town er west part e,inform,pricerange,moderate
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house ekta nice jayega town er west ey jekhane prices moderate
",inform,area,west
HUMAN,phone number ta ki,request,slot,phone
BOT,"saint_johns_chop_house er phone number holo saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , saint_johns_chop_house er address holo saint_johns_chop_house_address
",inform,phone,01223 353110
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami kichu ekta khujchi jeta japanese khabar serve kore,inform,food,vegetarian
HUMAN,<SILENCE>,silence,,
BOT,"wagamama japanese khabar serve kore
",inform,food,japanese
