Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
HUMAN,yea,ack,,
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any time,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"peking_restaurant is a nice place in the south of town and the prices are expensive
",inform,area,south
HUMAN,whats the phone number,request,slot,phone
BOT,"The phone number of peking_restaurant is peking_restaurant_phone
",inform,phone,01223 354755
HUMAN,whats the post code,request,slot,postcode
BOT,"The post code of peking_restaurant is peking_restaurant_post_code
",inform,phone,01223 354755
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"la_raza is in the cheap price range
",inform,pricerange,cheap
HUMAN,korean food,inform,food,korean
BOT,"I'm sorry but there is no restaurant serving cheap korean food
",canthelp,"food, pricerange","korean, cheap"
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,it doesnt matter,inform,this,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,signaporian,inform,food,singaporean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul serves korean food
",inform,food,korean
HUMAN,north_american,inform,area,north
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,yes,request,slot,addr
BOT,"You are looking for a north_american restaurant right ?
",expl-conf,food,north american
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"gourmet_burger_kitchen serves north_american food
",inform,food,north american
HUMAN,whats the address,request,slot,addr
BOT,"Sure , gourmet_burger_kitchen is on gourmet_burger_kitchen_address
",inform,phone,01223 312598
HUMAN,and whats the phone number,request,slot,area
BOT,"The phone number of gourmet_burger_kitchen is gourmet_burger_kitchen_phone
",inform,phone,01223 312598
HUMAN,and whats the post code,request,slot,postcode
BOT,"The post code of gourmet_burger_kitchen is gourmet_burger_kitchen_post_code
",inform,phone,01223 312598
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,no,affirm,,
BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
HUMAN,south of town,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,moderate,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,anything else,affirm,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,and whats the phone number,request,slot,area
BOT,"The phone number of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_phone
",inform,phone,01223 323737
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,system,ack,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,any part,inform,area,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,how about vietnamese food,inform,food,vietnamese
BOT,"I'm sorry but there is no restaurant serving corsica food
",canthelp,food,corsica
HUMAN,vietnamese food,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,and whats the address,request,slot,addr
BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
HUMAN,whats their phone number,request,slot,area
BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a portuguese restaurant,inform,food,portuguese
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre serves portuguese food
",inform,food,portuguese
HUMAN,moderate priced,confirm,pricerange,moderate
BOT,"I'm sorry but there is no restaurant serving moderate portuguese food
",canthelp,"pricerange, food","moderate, portuguese"
HUMAN,what about chinese food,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"cotto is in the moderate price range
",inform,pricerange,moderate
HUMAN,chinese food,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"lan_hong_house serves chinese food in the moderate price range
",inform,pricerange,moderate
HUMAN,and whats their phone number,request,slot,postcode
BOT,"The phone number of lan_hong_house is lan_hong_house_phone
",inform,phone,01223 350420
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a restaurant in the east part of town,inform,area,east
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any area,inform,area,dontcare
BOT,"I'm sorry but there is no turkish restaurant in the east of town
",canthelp,"area, food","east, turkish"
HUMAN,what about any area,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"anatolia serves turkish food
",inform,food,turkish
HUMAN,whats their address,request,slot,addr
BOT,"Sure , anatolia is on anatolia_address
",inform,addr,36 saint andrews street
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a moderate priced restaurant in south part of,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,whats their address,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton is on pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,and whats their phone number,request,slot,postcode
BOT,"The phone number of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_phone
",inform,phone,01223 323737
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a moderately priced restaurant in the north part of town,inform,area,north
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_nirala is a nice place in the north of town and the prices are moderate
",inform,area,north
HUMAN,whats their phone number,request,slot,area
BOT,"The phone number of the_nirala is the_nirala_phone
",inform,phone,01223 360966
HUMAN,and their address,inform,area,south
BOT,"Sure , the_nirala is on the_nirala_address
",inform,addr,7 milton road chesterton
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,how about portuguese food,inform,food,portuguese
BOT,"I'm sorry but there is no restaurant serving austrian food
",canthelp,food,austrian
HUMAN,portuguese,inform,food,portuguese
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos serves portuguese food in the cheap price range
",inform,pricerange,cheap
HUMAN,whats their address,request,slot,addr
HUMAN,"Sure , nandos is on nandos_address
",request,slot,phone
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,any,inform,food,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"cocum is in the expensive price range
",inform,pricerange,expensive
HUMAN,can i get tuscan foo,hello,,
BOT,"cocum is a great restaurant
",offer,name,cocum
HUMAN,<SILENCE>,silence,,
BOT,"cocum is a nice place in the west of town
",inform,area,west
HUMAN,i dont care,inform,this,dontcare
BOT,"cocum is in the expensive price range
",inform,pricerange,expensive
HUMAN,im looking for tuscan food,inform,food,tuscan
BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
HUMAN,tuscan food,inform,food,tuscan
BOT,"cocum is in the expensive price range
",inform,pricerange,expensive
HUMAN,no,affirm,,
BOT,"cote is in the expensive price range
",inform,pricerange,expensive
HUMAN,no dont care,affirm,,
BOT,"cocum is in the expensive price range
",inform,pricerange,expensive
HUMAN,dont care,inform,this,dontcare
BOT,"cocum is a great restaurant
",offer,name,cocum
HUMAN,tuscan food,inform,food,tuscan
BOT,"city_stop_restaurant is in the expensive price range
",inform,pricerange,expensive
HUMAN,how bout thai,negate,,
BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,that food,inform,food,basque
BOT,"sala_thong serves thai food in the expensive price range
",inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong is a great restaurant
",offer,name,sala thong
HUMAN,can i get the address,request,slot,addr
BOT,"Sure , sala_thong is on sala_thong_address
",inform,addr,35 newnham road newnham
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong is a great restaurant
",offer,name,sala thong
HUMAN,phone number,ack,,
BOT,"The phone number of sala_thong is sala_thong_phone
",inform,phone,01223 323178
HUMAN,<SILENCE>,silence,,
BOT,"The post code of sala_thong is sala_thong_post_code
",inform,phone,01223 323178
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong is a great restaurant
",offer,name,sala thong
HUMAN,phone number,ack,,
BOT,"The phone number of sala_thong is sala_thong_phone
",inform,phone,01223 323178
HUMAN,<SILENCE>,silence,,
BOT,"don_pasquale_pizzeria is in the expensive price range
",inform,pricerange,expensive
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,south,inform,area,south
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,south part of town south,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,whats the address,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton is on pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,and the post code,request,slot,postcode
BOT,"The post code of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_post_code
",inform,phone,01223 323737
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i want to find a moderately priced restaurant and it should serve,inform,area,west
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,any,inform,food,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,turkish food,inform,food,turkish
HUMAN,<SILENCE>,silence,,
BOT,"efes_restaurant serves turkish food in the moderate price range
",inform,pricerange,moderate
HUMAN,whats the address,request,slot,addr
BOT,"Sure , efes_restaurant is on efes_restaurant_address
",offer,name,efes restaurant
HUMAN,and the post code,request,slot,postcode
BOT,"The post code of efes_restaurant is efes_restaurant_post_code
",inform,phone,01223 500005
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for an moderately restaurant and it should be in the south part of town,inform,pricerange,moderate
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
