ID	Value
msd648	एक\QT_QTC दिन\N_NN सियारा\N_NN जंगल\N_NN में\PSP घुमे-फिरे\V_VM गेल\V_VAUX तो\PR_PRL ओकरा\PR_PRP मोटा\JJ -\RD_PUNC ताजा\JJ देख\V_VM के\V_VAUX एगो\QT_QTC बाघ\N_NN पुछलक\V_VM कि\CC_CCS अयँ\RP_INJ सियार\N_NN भाई\N_NN ,\RD_PUNC तूँ\PR_PRP एतना\QT_QTF मोटा\JJ -\RD_PUNC ताजा\JJ कइसे\PR_PRQ हो\V_VM गेले\V_VAUX हे\V_VAUX ।\RD_PUNC
msd649	ऊ\PR_PRP मोटाय\N_NN के\PSP सब\QT_QTF हाल\N_NN सुनउलक\V_VM ।\RD_PUNC
msd65	रानी\N_NN से\PSP अगड़िए\N_NST आन\V_VM के\V_VAUX ऊ\PR_PRP पलंग\N_NN पर\PSP पड़\V_VM रहल\V_VAUX ।\RD_PUNC
msd650	सुनके\V_VM बाघ\N_NN कहलक\V_VM कि\CC_CCS हमहुँ\PR_PRP बाबाजी\N_NN भीर\PSP रहब\V_VM ।\RD_PUNC
msd651	एकरे\N_NN पर\PSP सियरा\N_NN कहलक\V_VM -\RD_PUNC ना\RP_NEG दादा\N_NN ,\RD_PUNC बाबा\N_NN के\PSP तूँ\PR_PRP खा\V_VM जयबें\V_VAUX तो\PR_PRL फिर\CC_CCD हमरो\PR_PRP तकलीफ\JJ होयत\V_VM ।\RD_PUNC
msd652	बाघ\N_NN बड़ी\JJ कसम\N_NN खयलक\V_VM तब\PR_PRL सियार\N_NN ओकरा\PR_PRP साथे\PSP लेके\V_VM चलल\V_VAUX ।\RD_PUNC
msd653	ओहनी\PR_PRP कुटिया\N_NN भिर\PSP पहुँचलन\V_VM तो\PR_PRL सियार\N_NN कहलक\V_VM -\RD_PUNC पहिले\RB हम\PR_PRP बाबा\N_NN से\PSP पुछले\V_VM आव\V_VAUX हिया\V_VAUX ।\RD_PUNC
msd654	बाबा\N_NN जइसन\RP_RPD कहथुन\V_VM ओइसन\RP_RPD हम\PR_PRP करबउ\V_VM ।\RD_PUNC
msd655	जब\PR_PRL सियार\N_NN बाबा\N_NN से\PSP पूछे\V_VM लगल\V_VAUX तो\PR_PRL बाघ\N_NN कुटिया\N_NN के\PSP पीछे\N_NST सुने\V_VM लगल\V_VAUX ।\RD_PUNC
msd656	सियार\N_NN बाबा\N_NN से\PSP सब\QT_QTF हाल\N_NN कहलक\V_VM तो\PR_PRL बाबा\N_NN बाघ\N_NN के\PSP रहे\V_VM खातिर\PSP हुकम\N_NN दे\V_VM देलन\V_VAUX ।\RD_PUNC
msd657	दुनों\QT_QTC बाबा\N_NN के\PSP कुटी\N_NN भिरू\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd658	कुछ\QT_QTF दिन\N_NN बीतला\V_VM के\PSP बाद\PSP बाघ\N_NN सियार\N_NN से\PSP कहलक\V_VM कि\CC_CCS साधु\N_NN बाबा\N_NN के\PSP बनावे\V_VM -\RD_PUNC खाय\V_VM में\PSP बड़ी\JJ तकलीफ\JJ होबऽ\V_VM हइन\V_VAUX ।\RD_PUNC
msd659	इनका\PR_PRP हमनी\PR_PRP सादी\N_NN -\RD_PUNC विआह\N_NN करा\V_VM देतिअइन\V_VAUX हल\V_VAUX तो\PR_PRL अच्छा\JJ हलइ\V_VM ।\RD_PUNC
msd66	भेल\V_VM बिहान\N_NN रानी\N_NN घर\N_NN के\PSP काम-काज\N_NN में\PSP लग\V_VM गेलई\V_VAUX आओ\CC_CCD दुनु\QT_QTC इयार\N_NN नदी\N_NN किछारे\N_NN जा\V_VM के\V_VAUX राय\N_NN कयलन\V_VM कि\CC_CCS कल्हे\N_NN के\PSP तरह\RB आजो\N_NN तू\PR_PRP गमछा\N_NN माँगिहँऽ\V_VM ।\RD_PUNC
msd660	एही\DM_DMD सोच\N_NN के\V_VM रात\N_NN में\PSP खा\V_VM -\RD_PUNC पीके\V_VM दूनो\QT_QTC चल\V_VM देलन\V_VAUX ।\RD_PUNC
msd661	जाइत\V_VM -\RD_PUNC जाइत\V_VM ओहनी\PR_PRP राजा\N_NN के\PSP एगो\QT_QTC महल\N_NN में\PSP पहुंचलन\V_VM ।\RD_PUNC
msd662	राजा\N_NN अपन\PR_PRP लड़की\N_NN के\PSP रहे\V_VM ला\PSP एगो\QT_QTC अलग\RB महल\N_NN बना\V_VM देलन\V_VAUX हल\V_VAUX ।\RD_PUNC
msd663	रात\N_NN -\RD_PUNC दिन\N_NN लड़की\N_NN ओकरे\PR_PRP में\PSP रहऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd664	कनहुँ\RB से\PSP ओकरा\PR_PRP में\PSP आवे\V_VM -\RD_PUNC जाय\V_VM के\PSP रस्ता\N_NN ना\RP_NEG हल\V_VM बाकि\CC_CCD एगो\QT_QTC लोहा\N_NN के\PSP छड़\N_NN के\PSP बड़का\JJ गो\RP_CL फाटक\N_NN बनल\V_VM हल\V_VAUX ।\RD_PUNC
msd665	दूनों\QT_QTC ओहजे\DM_DMD पहुँचलन\V_VM ।\RD_PUNC
msd666	फिन\CC_CCD सगरो\RB घूम-फिर\V_VM के\V_VAUX देखलन\V_VAUX तो\PR_PRL कनहुँ\RB से\PSP घुसे\V_VM के\PSP राह\N_NN ना\RP_NEG मिलल\V_VM ।\RD_PUNC
msd667	फिन\CC_CCD बाघ\N_NN खिड़की\N_NN के\PSP छड़\N_NN के\PSP गते\RB -\RD_PUNC गते\RB ममोर\V_VM के\V_VAUX सियार\N_NN के\PSP जाय\N_NN भर\PSP जगह\N_NN बनवलक\V_VM आउ\CC_CCD सियार\N_NN से\PSP कहलक\V_VM कि\CC_CCS तुँ\PR_PRP घुसके\V_VM फाटक\N_NN के\PSP किल्ली\N_NN खोल\V_VM दीहें\V_VAUX ।\RD_PUNC
msd668	सियार\N_NN घुसलक\V_VM आउ\CC_CCD किल्ली\N_NN खोल\V_VM देलक\V_VAUX तब\PR_PRL बाघ\N_NN भी\RP_RPD घुसल\V_VM ।\RD_PUNC
msd669	देखइत\V_VM हे\V_VAUX कि\CC_CCS राजा\N_NN के\PSP एगो\QT_QTC खुब\RP_INTF सुन्नर\JJ लड़की\N_NN सुतल\V_VM हे\V_VAUX ।\RD_PUNC
msd67	राजा\N_NN घरे\N_NN आन\V_VM के\V_VAUX गमछा\N_NN माँगलक\V_VM तो\PR_PRL वजीर\N_NN लाके\V_VM देखा\V_VAUX देलक\V_VAUX ।\RD_PUNC
msd670	बाघ\N_NN सोचलक\V_VM कि\CC_CCS कइसे\PR_PRQ एकरा\DM_DMD ले\V_VM चलूँ\JJ ।\RD_PUNC
msd671	अगर\CC_CCS जगा\V_VM के\V_VAUX ले\V_VAUX चलब\V_VAUX तो\PR_PRL डर\N_NN के\PSP मारे\N_NN मरजायत\V_VM ।\RD_PUNC
msd672	एही\DM_DMD तरह\RP_RPD छव\QT_QTC -\RD_PUNC पाँच\QT_QTC करके\V_VM पलंग\N_NN सहित\PSP लड़की\N_NN के\PSP पीठ\N_NN पर\PSP उठाके\V_VM ले\V_VM चलल\V_VAUX ।\RD_PUNC
msd673	जाइत\V_VM -\RD_PUNC जाइत\V_VM बीच\N_NST जगल\N_NN में\PSP लड़की\N_NN के\PSP नीन\N_NN टूट\V_VM गेल\V_VAUX तऽ\CC_CCS देखलक\V_VM कि\CC_CCS बाघ\N_NN पलंग\N_NN सहित\PSP हमरा\PR_PRP पीठ\N_NN पर\PSP ले\V_VM जाइत\V_VAUX हे\V_VAUX ।\RD_PUNC
msd674	डर\N_NN के\PSP मारे\V_VM ओकर\PR_PRP खुन\N_NN सुख\V_VM गेल\V_VAUX ।\RD_PUNC
msd675	बाकि\CC_CCD अलचारे\RP_INJ बेचारी\JJ का\PR_PRQ करइत\V_VM हल\V_VAUX ।\RD_PUNC
msd676	फिनो\CC_CCD आँख\N_NN मुंद\V_VM के\V_VAUX सूत\V_VAUX गेल\V_VAUX ।\RD_PUNC
msd677	बाघ\N_NN जा\V_VM के\V_VAUX साधु\N_NN बाबा\N_NN के\PSP बगल\N_NN में\PSP ओकरा\PR_PRP रख\V_VM देलक\V_VAUX ।\RD_PUNC
msd678	बाबा\N_NN के\PSP नीन\N_NN दूटल\V_VM तब\PR_PRL देखलन\V_VM कि\CC_CCS एगो\QT_QTC खुब\RP_INTF सुन्नर\JJ लड़की\N_NN पलंग\N_NN पर\PSP नीन\N_NN से\PSP सुतल\V_VM हे\V_VAUX ।\RD_PUNC
msd679	एकरा\DM_DMD बाद\PSP लड़की\N_NN के\PSP भी\RP_RPD नीन\N_NN टूटल\V_VM ।\RD_PUNC
msd68	रानी\N_NN ई\DM_DMI देख\V_VM के\V_VAUX मन\N_NN मै\PSP सोचलक\V_VM कि\CC_CCS आज\N_NN भँडुए\N_NN के\PSP जना\V_VM के\V_VAUX पूछबै\V_VM ।\RD_PUNC
msd680	फिन\CC_CCD बाबा\N_NN आउ\CC_CCD लड़की\N_NN में\PSP बात-चीत\V_VM होयल\V_VAUX तऽ\CC_CCS सारा\JJ हाल\N_NN मालूम\V_VM भेल\V_VAUX ।\RD_PUNC
msd681	दूनों\QT_QTC में\PSP परेम\N_NN भे\V_VM गेल\V_VAUX ।\RD_PUNC
msd682	बाबा\N_NN तुरंते\RB समझ\N_NN गेलन\V_VM कि\CC_CCS ई\DM_DMI सब\QT_QTF करनी\V_VM बघवे\N_NN के\PSP हे\V_VM ।\RD_PUNC
msd683	बाघ\N_NN के\PSP बोला\V_VM के\V_VAUX बाबा\N_NN खिसिअयलन\V_VM कि\CC_CCS जहवाँ\DM_DMR से\PSP लैले\V_VM हें\V_VAUX उहवाँ\DM_DMR तुरन्त\RB पहुँचा\V_VM आव\V_VAUX ।\RD_PUNC
msd684	एकरे\N_NN बीच\N_NN लड़की\N_NN के\PSP फिन\CC_CCD नीन\N_NN आ\V_VM गेल\V_VAUX ।\RD_PUNC
msd685	तुरंते\RB बाघ\N_NN बाबा\N_NN के\PSP डरे\N_NN लड़की\N_NN के\PSP पहुंचा\V_VM देलक\V_VAUX आउ\CC_CCD चल\V_VM आयल\V_VAUX ।\RD_PUNC
msd686	तब\PR_PRL सियार\N_NN कहलक\V_VM कि\CC_CCS हम\PR_PRP कहइत\V_VM हलिअउ\V_VAUX ना\RP_NEG कि\CC_CCS बाबा\N_NN खिसिअथुन\V_VM ।\RD_PUNC
msd687	﻿इहाँ\DM_DMD लड़की\N_NN के\PSP अप्पन\PR_PRP महल\N_NN में\PSP नीन\N_NN टुटल\V_VM तो\PR_PRL ``\RD_PUNC हाय\RP_INJ साधु\N_NN बाबा\N_NN ,\RD_PUNC हाय\RP_INJ साघु\N_NN बाबा\N_NN ``\RD_PUNC कहके\V_VM रोवे\V_VAUX लगल\V_VAUX आउ\CC_CCD चिल्लावे\V_VM लगल\V_VAUX ।\RD_PUNC
msd688	ओकरा\PR_PRP कोई\PR_PRI पता\N_NN -\RD_PUNC ठेकाना\N_NN ना\RP_NEG मिलल\V_VM हल\V_VAUX ।\RD_PUNC
msd689	जब\PR_PRL राजा\N_NN के\PSP मालुम\N_NN भेल\V_VM कि\CC_CCS लड़की\N_NN के\PSP फाटक\N_NN खुला\V_VM हे\V_VAUX आउ\CC_CCD लड़की\N_NN ``\RD_PUNC हाय\RP_INJ साघु\N_NN बाबा\N_NN ``\RD_PUNC कहके\V_VM चिल्लाइत\V_VAUX हे\V_VAUX तब\PR_PRL सभे\QT_QTF लोग\N_NN सुनके\V_VM कहे\V_VAUX लगलन\V_VAUX कि\CC_CCS लड़की\N_NN पगला\N_NN गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd69	रात\N_NN हो\V_VM गेला\V_VAUX पर\PSP रोज\N_NN के\PSP तरह\RB रानी\N_NN देत्य\N_NN भीर\PSP गेल\V_VM ।\RD_PUNC
msd690	बाकि\CC_CCD लड़की\N_NN कहलक\V_VM कि\CC_CCS जब\PR_PRL हम\PR_PRP सादी\N_NN -\RD_PUNC बिआह\N_NN करब\V_VM तो\PR_PRL ऊ\PR_PRP साधु\N_NN बाबा\N_NN से\PSP ही\RP_RPD करब\V_VM ।\RD_PUNC
msd691	राजा\N_NN साधु\N_NN बाबा\N_NN के\PSP खोजे\V_VM ला\PSP नउआ\N_NN ब्राह्मण\N_NN के\PSP भेजलन\V_VM ।\RD_PUNC
msd692	नउआ\N_NN ब्राह्मण\N_NN ढेर\QT_QTF दिन\N_NN के\PSP बाद\PSP खोजइत\V_VM -\RD_PUNC खोजइत\V_VM ओही\DM_DMD जगह\N_NN पहुँचलन\V_VM जहाँ\PR_PRL जंगल\N_NN में\PSP साधु\N_NN बाबा\N_NN के\PSP साथे\PSP बाघ\N_NN आउ\CC_CCD सियार\N_NN रहऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd693	दूनों\QT_QTC डरइत\V_VM -\RD_PUNC डरइत\V_VM ऊहाँ\DM_DMD गेलन\V_VM ।\RD_PUNC
msd694	देखइत\V_VM हथ\V_VAUX कि\CC_CCS एगो\QT_QTC साधु\N_NN बाबा\N_NN आसन\N_NN पर\PSP बइठल\V_VM हथ\V_VAUX ।\RD_PUNC
msd695	जाके\V_VM दुनों\N_NN जानी\N_NN दंड\N_NN -\RD_PUNC परनाम\N_NN कयलन\V_VM ।\RD_PUNC
msd696	साधु\N_NN बाबा\N_NN बइठे\V_VM ला\PSP आसन\N_NN देलन\V_VM ।\RD_PUNC
msd697	एकर\DM_DMD बाद\PSP पुछा\V_VM -\RD_PUNC पुछी\V_VM होवे\V_VAUX लगल\V_VAUX ।\RD_PUNC
msd698	सबहे\QT_QTF हाल\N_NN मालुम\V_VM हो\V_VAUX गेल\V_VAUX ।\RD_PUNC
msd699	पहिले\N_NST तो\PR_PRL साधु\N_NN बाबा\N_NN बिआह\N_NN करे\V_VM खातिर\PSP नाहिं\RP_NEG -\RD_PUNC छाहिं\RD_UNK कयलन\V_VM ।\RD_PUNC
msd7	वजीर\N_NN जे\PR_PRL लड़का\N_NN ई\DM_DMI सब\QT_QTF देखके\V_VM रानी\N_NN के\PSP पीछे-पीछे\RB चलल\V_VM ।\RD_PUNC
msd70	वजीर\N_NN पीछे\N_NN से\PSP जाके\V_VM झगड़ा\N_NN के\PSP डरे\N_NN दुहारिए\N_NN पर\PSP से\PSP सब\QT_QTF तमाशा\N_NN देखे\V_VM लगल\V_VAUX ।\RD_PUNC
msd700	बाद\RB में\PSP फिर\RB तइयार\N_NN हो\V_VM गेलन\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS विआह\N_NN एही\DM_DMD सर्त\N_NN पर\PSP करब\V_VM कि\CC_CCS बाघ\N_NN भी\RP_RPD साथे\PSP -\RD_PUNC साथे\PSP जायत\V_VM ।\RD_PUNC
msd701	ई\DM_DMI सर्त\N_NN पर\PSP साधु\N_NN बाबा\N_NN के\PSP बिआह\N_NN ओही\DM_DMD लड़की\N_NN से\PSP हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd702	बाघ\N_NN भी\RP_RPD ओहीं\DM_DMD पर\PSP रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd703	बाघ\N_NN ला\PSP एगो\QT_QTC पिंजड़ा\N_NN बनावल\V_VM गेल\V_VAUX जेकरा\PR_PRL से\PSP गाँव-गिराँव\N_NN के\PSP अदमी\N_NN के\PSP घोखा\N_NN न\RP_NEG दे\V_VM सके\V_VAUX ।\RD_PUNC
msd704	पिजड़े\N_NN में\PSP बाघ\N_NN के\PSP खाना\N_NN -\RD_PUNC खोराक\N_NN मिल\V_VM गेल\V_VAUX ।\RD_PUNC
msd705	कुछ\QT_QTF दिन\N_NN के\PSP बाद\PSP राजा\N_NN के\PSP इयाद\N_NN पड़ल\N_NN कि\CC_CCS जरा\N_NN हम\PR_PRP अप्पन\PR_PRP घरे\N_NN जइती\V_VM हल\V_VAUX ।\RD_PUNC
msd706	तब\PR_PRL ससुर\N_NN कहलन\V_VM -\RD_PUNC बबुआ\N_NN एहु\DM_DMD तो\PR_PRL तोर\PR_PRP राज-पाट\N_NN हवऽ\V_VM बाकि\CC_CCD जा\V_VM ,\RD_PUNC फिन\CC_CCD चल\V_VM अइहऽ\V_VAUX ।\RD_PUNC
msd707	राजा\N_NN के\PSP दमाद\N_NN उहवाँ\DM_DMD से\PSP बोरा\N_NN के\PSP बोरा\N_NN ढेर\QT_QTF मानी\RP_CL किसमिस\N_NN लेके\V_VM चल\V_VAUX देलन\V_VAUX आउ\CC_CCD उहाँ\DM_DMD पर\PSP पहुंचलन\V_VM जहाँ\PR_PRL पर\PSP घोड़ा\N_NN के\PSP छोड़\V_VM अयलन\V_VAUX हल\V_VAUX ।\RD_PUNC
msd708	बारह\QT_QTC बरस\N_NN में\PSP ठीक\JJ एक\QT_QTC दिन\N_NN बाकी\N_NN हल\V_VM ।\RD_PUNC
msd709	घोड़ा\N_NN अप्पन\PR_PRF परान\N_NN तेयागे\N_NN ला\PSP चारों\QT_QTC टीगं\N_NN ऊपर\N_NN करके\V_VM चीत\N_NN पड़ल\V_VM हल\V_VAUX ।\RD_PUNC
msd71	रानी\N_NN जा\V_VM के\V_VAUX झडुआवे\V_VM लागल\V_VAUX तो\PR_PRL देत्य\N_NN समझोलक\V_VM कि\CC_CCS कल\N_NN फिनो\CC_CCD बिसनुलोक\N_NN में\PSP चलके\V_VM देख\V_VAUX ले\V_VAUX ।\RD_PUNC
msd710	परान\N_NN छोड़इत\V_VM हल\V_VAUX कि\CC_CCS ओइसहिं\RB जाके\V_VM राजा\N_NN घोड़ा\N_NN के\PSP कान\N_NN में\PSP कुछ\QT_QTF कहलन\V_VM ।\RD_PUNC
msd711	अप्पन\PR_PRP मालिक\N_NN के\PSP बोली\N_NN सुनते\V_VM ही\RP_RPD घोड़ा\N_NN के\PSP कहवाँ\PR_PRQ से\PSP ताकत\N_NN आ\V_VM गेल\V_VAUX कि\CC_CCS फुरफुरा\RB के\PSP उठल\V_VM ।\RD_PUNC
msd712	जइसहीं\PR_PRL घोड़ा\N_NN उठल\N_NN ओइसहीं\PR_PRL राजा\N_NN घोड़ा\N_NN के\PSP खाय\V_VM ला\PSP किसमिस\N_NN के\PSP बोरा\N_NN खोल\V_VM देलन\V_VAUX ।\RD_PUNC
msd713	घोड़ा\N_NN खाय\V_VM के\V_VAUX मस्त\JJ हो\V_VM गेल\V_VAUX आउ\CC_CCD उहवाँ\DM_DMD से\PSP अप्पन\PR_PRP राज\N_NN में\PSP जाय\V_VM के\V_VAUX सब\QT_QTF तइयारी\N_NN कर\V_VM देलन\V_VAUX ।\RD_PUNC
msd714	जाइत\V_VM -\RD_PUNC जाइत\V_VM राजा\N_NN जब\PR_PRL अप्पन\PR_PRP राज\N_NN मे\PSP पहुँचलन\V_VM तब\PR_PRL अगल-बगल\N_NST के\PSP गाँव\N_NN के\PSP लोग\N_NN कहलन\V_VM कि\CC_CCS ई\DM_DMI राह\N_NN से\PSP मत\RP_NEG जा\V_VM बाबू\N_NNP ।\RD_PUNC
msd715	ई\DM_DMI राह\N_NN में\PSP एगो\QT_QTC दइतिन\N_NN सब\QT_QTF के\PSP खा\V_VM जाहे\V_VAUX ।\RD_PUNC
msd716	से\CC_CCD ओने\N_NN कोई\PR_PRI लोग\N_NN ना\RP_NEG जाय\V_VM ।\RD_PUNC
msd717	राजा\N_NN क\PSP लड़का\N_NN कहलन\V_VM कि\CC_CCS अप्पन\PR_PRP घर\N_NN -\RD_PUNC दुआरी\N_NN भी\RP_RPD छोड़\V_VM दीहीं\V_VAUX ।\RD_PUNC
msd718	ऊ\PR_PRP केकरो\PR_PRI बात\N_NN ना\RP_NEG मानलन\V_VM ।\RD_PUNC
msd719	घरे\N_NN अयलन\V_VM तो\PR_PRL उनकर\PR_PRP दइतिन\N_NN बहिन\N_NN बड़ी\RP_INTF खुस\JJ होयल\V_VM आउ\CC_CCD मन\N_NN में\PSP कहे\V_VM लगल\V_VAUX कि\CC_CCS तहिना\DM_DMD तो\PR_PRL नतिया\N_NN के\PSP बेटा\N_NN भाग\V_VM गेल\V_VAUX हल\V_VAUX ।\RD_PUNC
msd72	कोइ\PR_PRI तरह\RB से\PSP सांत\N_NN होके\V_VM रात\N_NN बीत\V_VM गेल\V_VAUX ।\RD_PUNC
msd720	अबकी\RB कहाँ\PR_PRQ जायत\V_VM ।\RD_PUNC
msd721	एही\DM_DMD से\PSP ओकरा\PR_PRP कहाँ\PR_PRQ उठाऊँ\V_VM ,\RD_PUNC कहाँ\PR_PRQ बइठाऊँ\V_VM खुब\RP_INTF स्वागत\N_NN कयलक\V_VM ।\RD_PUNC
msd722	पूड़ी\N_NN पका\V_VM के\V_VAUX नस्ता\N_NN करेला\V_VM देलक\V_VAUX आउ\CC_CCD एगो\QT_QTC ढोलक\N_NN देलक\V_VM कि\CC_CCS लऽ\V_VM बबुआ\N_NN एकरा\DM_DMD बजावइत\V_VM रहिहँऽ\V_VAUX ।\RD_PUNC
msd723	हम\PR_PRP आवइत\V_VM हिया\V_VAUX ।\RD_PUNC
msd724	इतना\QT_QTF कहके\V_VM दइतिन\N_NN उनकर\PR_PRP घोड़ा\N_NN के\PSP मार\V_VM के\V_VAUX चीर\V_VAUX -\RD_PUNC फाड़\V_VAUX के\V_VAUX खाय\V_VAUX लगल\V_VAUX ।\RD_PUNC
msd725	ढोलक\N_NN के\PSP अवाज\N_NN मिलइत\V_VM रहे\V_VM ।\RD_PUNC
msd726	से\CC_CCD दइतिन\N_NN के\PSP मालुम\N_NN होइत\V_VM हल\V_VAUX कि\CC_CCS अभी\RB भइवा\N_NN नस्ता\N_NN करइत\V_VM हे\V_VAUX ,\RD_PUNC जेकरा\PR_PRL से\PSP खूब\QT_QTF मस्त\RB होके\V_VM खाइत\V_VM हल\V_VAUX ।\RD_PUNC
msd727	एकरे\DM_DMD बीच\N_NST में\PSP एगो\QT_QTC बिलाई\N_NN आके\V_VM राजा\N_NN के\PSP लड़का\N_NN से\PSP कहलक\V_VM कि\CC_CCS तूँ\PR_PRP बड़ी\RP_INTF मौज\RB से\PSP पूड़ी\N_NN खाइत\V_VM हऽ\V_VAUX राजा\N_NN ,\RD_PUNC बाकि\CC_CCD तोर\PR_PRP जान\N_NN अब\RB तुरत\RB चल\V_VM जतवऽ\V_VAUX ।\RD_PUNC
